"Day","Product title","Product tag","Product type","Total sales"
"2019-07-17","Floater Jersey","still","Jersey",28.99
"2019-07-17","VQ GEN2 BLK SPBK","Verishop","Snapback",24.99
"2019-07-17","Strange Vibez LTD Short-Sleeve Unisex T-Shirt",,,30
"2019-07-17","VQ GEN2 BLK SPBK","Balloon","Snapback",24.99
"2019-07-17","Floater Jersey","black","Jersey",28.99
"2019-07-17","VQ GEN2 BLK SPBK","green brim","Snapback",24.99
"2019-07-17","VQ GEN2 BLK SPBK","Dad Hats","Snapback",24.99
"2019-07-17","Floater Jersey","red","Jersey",28.99
"2019-07-18",,,,0
"2019-07-19",,,,0
"2019-07-20",,,,0
"2019-07-21",,,,0
"2019-07-22",,,,0
"2019-07-23",,,,0
"2019-07-24",,,,0
"2019-07-25",,,,0
"2019-07-26",,,,0
"2019-07-27",,,,0
"2019-07-28",,,,0
"2019-07-29",,,,0
"2019-07-30",,,,0
"2019-07-31",,,,0
"2019-08-01",,,,0
"2019-08-02",,,,0
"2019-08-03",,,,0
"2019-08-04",,,,0
"2019-08-05",,,,0
"2019-08-06",,,,0
"2019-08-07",,,,0
"2019-08-08",,,,0
"2019-08-09",,,,0
"2019-08-10",,,,0
"2019-08-11",,,,4.33
"2019-08-11","Stay Up Unisex T-Shirt","tee","T-Shirt",18.27
"2019-08-11","Stay Up Unisex T-Shirt","T-shirt","T-Shirt",18.27
"2019-08-11","LFxNYC Sticker Pack","Accessories","Accessories",4.26
"2019-08-11","LFxNYC Sticker Pack","Splash","Accessories",4.26
"2019-08-11","Stay Up Unisex T-Shirt","t","T-Shirt",18.27
"2019-08-11","Stay Up Unisex T-Shirt","Splash","T-Shirt",18.27
"2019-08-11","LFxNYC Sticker Pack","lonely","Accessories",4.26
"2019-08-11","LFxNYC Sticker Pack","stickers","Accessories",4.26
"2019-08-11","LFxNYC Sticker Pack","floater","Accessories",4.26
"2019-08-11","Stay Up Unisex T-Shirt","shirt","T-Shirt",18.27
"2019-08-12",,,,0
"2019-08-13",,,,4.33
"2019-08-13","Nope Youth Short Sleeve T-Shirt",,,21.5
"2019-08-13","Nope Tee Short-Sleeve Unisex T-Shirt",,,46
"2019-08-13","Nope Mug",,,11
"2019-08-14",,,,0
"2019-08-15",,,,0
"2019-08-16",,,,0
"2019-08-17",,,,0
"2019-08-18",,,,0
"2019-08-19",,,,0
"2019-08-20",,,,0
"2019-08-21",,,,0
"2019-08-22",,,,0
"2019-08-23",,,,0
"2019-08-24",,,,0
"2019-08-25",,,,0
"2019-08-26",,,,0
"2019-08-27",,,,0
"2019-08-28",,,,0
"2019-08-29",,,,0
"2019-08-30",,,,0
"2019-08-31",,,,0
"2019-09-01",,,,0
"2019-09-02",,,,0
"2019-09-03","Trials Long Sleeve Tee","shirt","T-Shirt",19.01
"2019-09-03","Strange Vibez LTD Short-Sleeve Unisex T-Shirt",,,20.99
"2019-09-03","Trials Long Sleeve Tee","T-shirts","T-Shirt",19.01
"2019-09-03","Trials Long Sleeve Tee","T-shirt","T-Shirt",19.01
"2019-09-04",,,,0
"2019-09-05",,,,0
"2019-09-06","OG Yellow Camo Duffy","travel","Bags",54
"2019-09-06","OG Yellow Camo Duffy","storage","Bags",54
"2019-09-06","OG Yellow Camo Duffy","Accessories","Bags",54
"2019-09-06","OG Yellow Camo Duffy","bag","Bags",54
"2019-09-06","OG Yellow Camo Duffy","duffle bag","Bags",54
"2019-09-06",,,,0
"2019-09-06","OG Yellow Camo Duffy","pacl","Bags",54
"2019-09-06","OG Yellow Camo Duffy","yellow","Bags",54
"2019-09-06","OG Yellow Camo Duffy","pack","Bags",54
"2019-09-06","OG Yellow Camo Duffy","camouflage","Bags",54
"2019-09-06","OG Yellow Camo Duffy","duffy","Bags",54
"2019-09-06","OG Yellow Camo Duffy","camo","Bags",54
"2019-09-07",,,,0
"2019-09-08",,,,0
"2019-09-09",,,,0
"2019-09-10",,,,0
"2019-09-11",,,,0
"2019-09-12",,,,0
"2019-09-13",,,,0
"2019-09-14",,,,0
"2019-09-15",,,,0
"2019-09-16",,,,0
"2019-09-17",,,,0
"2019-09-18",,,,0
"2019-09-19","BOLO DOLO T","T-shirt","T-Shirt",24
"2019-09-19","BOLO DOLO T","top","T-Shirt",24
"2019-09-19",,,,5.12
"2019-09-19","BOLO DOLO T","Short-Sleeve","T-Shirt",24
"2019-09-19","BOLO DOLO T","tee","T-Shirt",24
"2019-09-19","BOLO DOLO T","shirt","T-Shirt",24
"2019-09-20",,,,0
"2019-09-21",,,,0
"2019-09-22",,,,0
"2019-09-23",,,,0
"2019-09-24",,,,0
"2019-09-25",,,,0
"2019-09-26",,,,150
"2019-09-27",,,,0
"2019-09-28",,,,0
"2019-09-29",,,,0
"2019-09-30",,,,0
"2019-10-01",,,,0
"2019-10-02",,,,0
"2019-10-03",,,,0
"2019-10-04",,,,0
"2019-10-05",,,,0
"2019-10-06",,,,0
"2019-10-07",,,,0
"2019-10-08",,,,0
"2019-10-09",,,,0
"2019-10-10",,,,0
"2019-10-11",,,,0
"2019-10-12",,,,0
"2019-10-13",,,,0
"2019-10-14",,,,0
"2019-10-15",,,,0
"2019-10-16",,,,0
"2019-10-17",,,,0
"2019-10-18",,,,0
"2019-10-19",,,,0
"2019-10-20",,,,0
"2019-10-21",,,,0
"2019-10-22",,,,27.5
"2019-10-23",,,,0
"2019-10-24",,,,0
"2019-10-25",,,,0
"2019-10-26",,,,0
"2019-10-27","LMNT Sweatshirt",,"Sweatshirt",21.99
"2019-10-27",,,,7
"2019-10-28",,,,0
"2019-10-29",,,,0
"2019-10-30",,,,0
"2019-10-31",,,,0
"2019-11-01",,,,0
"2019-11-02",,,,0
"2019-11-03",,,,0
"2019-11-04",,,,0
"2019-11-05",,,,0
"2019-11-06",,,,0
"2019-11-07",,,,0
"2019-11-08","Ultra Light Beam Infant Bodysuit","infant","Kids clothes",15.99
"2019-11-08","Ultra Light Beam Infant Bodysuit","suit","Kids clothes",15.99
"2019-11-08",,,,7
"2019-11-08","Ultra Light Beam Infant Bodysuit","Baby","Kids clothes",15.99
"2019-11-08","Ultra Light Beam Infant Bodysuit","Kids","Kids clothes",15.99
"2019-11-09",,,,0
"2019-11-10",,,,0
"2019-11-11",,,,0
"2019-11-12",,,,0
"2019-11-13","Stay Up Knit Beanie","beanie","Beanies",21.68
"2019-11-13","Stay Up Knit Beanie","hat","Beanies",21.68
"2019-11-13",,,,4.14
"2019-11-14",,,,0
"2019-11-15","Thunda Sweatshirt","sweaters","Sweaters/Hoodies",41.5
"2019-11-15",,,,7
"2019-11-15","Thunda Sweatshirt","sweatshirts","Sweaters/Hoodies",41.5
"2019-11-15","Thunda Bubble-free stickers",,,3
"2019-11-15","Thunda Sweatshirt","hood","Sweaters/Hoodies",41.5
"2019-11-15","Lo-Vis LF Dad Hat","Dad Hats","Dad Hats",20.5
"2019-11-15","Thunda Sweatshirt","sweats","Sweaters/Hoodies",41.5
"2019-11-15","Fishscale Super Incognito Monogram Backpack",,,44.5
"2019-11-16",,,,0
"2019-11-17",,,,0
"2019-11-18",,,,0
"2019-11-19",,,,0
"2019-11-20",,,,0
"2019-11-21",,,,0
"2019-11-22",,,,0
"2019-11-23",,,,0
"2019-11-24",,,,0
"2019-11-25",,,,0
"2019-11-26",,,,0
"2019-11-27",,,,0
"2019-11-28",,,,0
"2019-11-29",,,,0
"2019-11-30",,,,0
"2019-12-01",,,,0
"2019-12-02",,,,0
"2019-12-03",,,,0
"2019-12-04",,,,0
"2019-12-05",,,,0
"2019-12-06",,,,0
"2019-12-07",,,,0
"2019-12-08",,,,0
"2019-12-09",,,,0
"2019-12-10",,,,0
"2019-12-11",,,,0
"2019-12-12",,,,0
"2019-12-13",,,,0
"2019-12-14",,,,0
"2019-12-15",,,,0
"2019-12-16",,,,0
"2019-12-17",,,,0
"2019-12-18",,,,0
"2019-12-19",,,,0
"2019-12-20",,,,0
"2019-12-21",,,,435
"2019-12-22",,,,0
"2019-12-23",,,,0
"2019-12-24",,,,115
"2019-12-25",,,,0
"2019-12-26",,,,0
"2019-12-27",,,,0
"2019-12-28",,,,0
"2019-12-29",,,,0
"2019-12-30",,,,0
"2019-12-31",,,,0
"2020-01-01",,,,0
"2020-01-02",,,,0
"2020-01-03",,,,0
"2020-01-04",,,,0
"2020-01-05","LFxNYC Sticker Pack","Splash","Accessories",5
"2020-01-05",,,,3.36
"2020-01-05","LFxNYC Sticker Pack","floater","Accessories",5
"2020-01-05","LFxNYC Sticker Pack","stickers","Accessories",5
"2020-01-05","LFxNYC Sticker Pack","lonely","Accessories",5
"2020-01-05","LFxNYC Sticker Pack","Accessories","Accessories",5
"2020-01-06",,,,0
"2020-01-07","STILL HUMVN Jersey","still","Jersey",28.99
"2020-01-07","LMNT Sweatshirt",,"Sweatshirt",21.99
"2020-01-07","STILL HUMVN Jersey","jersey","Jersey",28.99
"2020-01-07","STILL HUMVN Jersey","Verishop","Jersey",28.99
"2020-01-07","STILL HUMVN Jersey","humvn","Jersey",28.99
"2020-01-07","STILL HUMVN Jersey","black","Jersey",28.99
"2020-01-07","STILL HUMVN Jersey","moon","Jersey",28.99
"2020-01-07","STILL HUMVN Jersey","51","Jersey",28.99
"2020-01-07",,,,0
"2020-01-08",,,,0
"2020-01-09","√AllEviL Tee","shirt","T-Shirt",16.78
"2020-01-09","√AllEviL Tee","t","T-Shirt",16.78
"2020-01-09","√AllEviL Tee","Graphic Tee","T-Shirt",16.78
"2020-01-09","√AllEviL Tee","Short-Sleeve","T-Shirt",16.78
"2020-01-09","√AllEviL Tee","tee","T-Shirt",16.78
"2020-01-09","√AllEviL Tee","t shirt","T-Shirt",16.78
"2020-01-10",,,,0
"2020-01-11",,,,0
"2020-01-12",,,,0
"2020-01-13",,,,0
"2020-01-14",,,,0
"2020-01-15","Champion x Lonely Floater Sweatshirt","long-sleeve","Sweatshirt",64.5
"2020-01-15","Champion x Lonely Floater Sweatshirt","sweater","Sweatshirt",64.5
"2020-01-15",,,,0
"2020-01-15","Lonely x Dad Hat","lonely","Dad Hats",25.45
"2020-01-15","Champion x Lonely Floater Sweatshirt","shirt","Sweatshirt",64.5
"2020-01-15","Lonely x Dad Hat","slime","Dad Hats",25.45
"2020-01-15","Champion x Lonely Floater Sweatshirt","sleeve","Sweatshirt",64.5
"2020-01-15","Champion x Lonely Floater Sweatshirt","champion","Sweatshirt",64.5
"2020-01-15","Lonely x Dad Hat","yellow","Dad Hats",25.45
"2020-01-15","Champion x Lonely Floater Sweatshirt","CrewNeck","Sweatshirt",64.5
"2020-01-15","Champion x Lonely Floater Sweatshirt","L","Sweatshirt",64.5
"2020-01-15","Lonely x Dad Hat","hat","Dad Hats",25.45
"2020-01-15","Champion x Lonely Floater Sweatshirt","sweats","Sweatshirt",64.5
"2020-01-15","Lonely x Dad Hat","Dad Hats","Dad Hats",25.45
"2020-01-15","Champion x Lonely Floater Sweatshirt","long","Sweatshirt",64.5
"2020-01-15","Champion x Lonely Floater Sweatshirt","top","Sweatshirt",64.5
"2020-01-16",,,,0
"2020-01-17",,,,0
"2020-01-18",,,,0
"2020-01-19",,,,0
"2020-01-20",,,,0
"2020-01-21",,,,0
"2020-01-22",,,,0
"2020-01-23",,,,0
"2020-01-24",,,,0
"2020-01-25",,,,0
"2020-01-26",,,,0
"2020-01-27",,,,0
"2020-01-28",,,,0
"2020-01-29",,,,0
"2020-01-30","Vision Quest Hoodie",,,56.5
"2020-01-30",,,,0
"2020-01-31",,,,0
"2020-02-01",,,,0
"2020-02-02",,,,0
"2020-02-03",,,,0
"2020-02-04","Trials Long Sleeve Tee","shirt","T-Shirt",40
"2020-02-04","Trials Long Sleeve Tee","T-shirts","T-Shirt",40
"2020-02-04","Trials Long Sleeve Tee","T-shirt","T-Shirt",40
"2020-02-05",,,,0
"2020-02-06",,,,0
"2020-02-07",,,,0
"2020-02-08","Floater Jersey","moon","Jersey",20
"2020-02-08","Floater Jersey","stripes","Jersey",20
"2020-02-08","Floater Jersey","red","Jersey",20
"2020-02-08","Floater Jersey","jersey","Jersey",20
"2020-02-08","Floater Jersey","humvn","Jersey",20
"2020-02-08","Trials Long Sleeve Tee","shirt","T-Shirt",20
"2020-02-08","Floater Jersey","Verishop","Jersey",20
"2020-02-08","Floater Jersey","floater","Jersey",20
"2020-02-08","Floater Jersey","51","Jersey",20
"2020-02-08","Trials Long Sleeve Tee","T-shirt","T-Shirt",20
"2020-02-08","Floater Jersey","black","Jersey",20
"2020-02-08","Trials Long Sleeve Tee","T-shirts","T-Shirt",20
"2020-02-08","Floater Jersey","still","Jersey",20
"2020-02-09",,,,0
"2020-02-10",,,,0
"2020-02-11",,,,0
"2020-02-12",,,,0
"2020-02-13",,,,0
"2020-02-14","Floater Jersey","floater","Jersey",24.99
"2020-02-14","Floater Jersey","Verishop","Jersey",24.99
"2020-02-14","Trials Long Sleeve Tee","T-shirts","T-Shirt",25.01
"2020-02-14","Floater Jersey","humvn","Jersey",24.99
"2020-02-14","Floater Jersey","red","Jersey",24.99
"2020-02-14","Floater Jersey","stripes","Jersey",24.99
"2020-02-14","Trials Long Sleeve Tee","T-shirt","T-Shirt",25.01
"2020-02-14","Floater Jersey","moon","Jersey",24.99
"2020-02-14","Floater Jersey","jersey","Jersey",24.99
"2020-02-14","Floater Jersey","still","Jersey",24.99
"2020-02-14","Floater Jersey","51","Jersey",24.99
"2020-02-14","Floater Jersey","black","Jersey",24.99
"2020-02-14","Trials Long Sleeve Tee","shirt","T-Shirt",25.01
"2020-02-15",,,,0
"2020-02-16",,,,0
"2020-02-17",,,,0
"2020-02-18","BOLO DOLO T","Short-Sleeve","T-Shirt",24
"2020-02-18","BOLO DOLO T","tee","T-Shirt",24
"2020-02-18","BOLO DOLO T","T-shirt","T-Shirt",24
"2020-02-18","BOLO Clarke Five Panel Cap","floater","5-Panel",46
"2020-02-18","BOLO DOLO T","top","T-Shirt",24
"2020-02-18","BOLO Clarke Five Panel Cap","5-Panel","5-Panel",46
"2020-02-18",,,,7
"2020-02-18","BOLO Clarke Five Panel Cap","Splash","5-Panel",46
"2020-02-18","BOLO Clarke Five Panel Cap","lonely","5-Panel",46
"2020-02-18","BOLO Clarke Five Panel Cap","lfxnyc","5-Panel",46
"2020-02-18","BOLO Clarke Five Panel Cap","hat","5-Panel",46
"2020-02-18","BOLO DOLO T","shirt","T-Shirt",24
"2020-02-19",,,,0
"2020-02-20",,,,0
"2020-02-21",,,,0
"2020-02-22",,,,0
"2020-02-23","FS GEN2  CMO","Verishop","Dad Hats",27.99
"2020-02-23","FS GEN2  CMO","red","Dad Hats",27.99
"2020-02-23",,,,3.97
"2020-02-23","FS GEN2  CMO","Dad Hats","Dad Hats",27.99
"2020-02-23","FS GEN2  CMO","Balloon","Dad Hats",27.99
"2020-02-23","FS GEN2  CMO","denim","Dad Hats",27.99
"2020-02-23","FS GEN2  CMO","camo","Dad Hats",27.99
"2020-02-24",,,,0
"2020-02-25",,,,0
"2020-02-26",,,,0
"2020-02-27",,,,0
"2020-02-28",,,,0
"2020-02-29",,,,0
"2020-03-01","LTS iPhone Case","phonecase","Accessories",12.8
"2020-03-01","LTS iPhone Case","Accessories","Accessories",12.8
"2020-03-01","LTS iPhone Case","Splash","Accessories",12.8
"2020-03-01","LTS iPhone Case","phone","Accessories",12.8
"2020-03-01","LTS iPhone Case","iphone","Accessories",12.8
"2020-03-01","LTS iPhone Case","apple","Accessories",12.8
"2020-03-01","LTS iPhone Case","case","Accessories",12.8
"2020-03-01",,,,7
"2020-03-02",,,,0
"2020-03-03",,,,0
"2020-03-04",,,,0
"2020-03-05",,,,0
"2020-03-06",,,,0
"2020-03-07","Dom Da Don Data Long Sleeve T","design","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","shirt","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","top","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","long","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","don","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","data","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","Long Sleeve","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","sleeve","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","demario","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","floater","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","tee","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","lonely floater","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","lonely","Long-sleeve",22
"2020-03-07","Dom Da Don Data Long Sleeve T","T-shirt","Long-sleeve",22
"2020-03-07",,,,7
"2020-03-08",,,,0
"2020-03-09",,,,0
"2020-03-10",,,,0
"2020-03-11",,,,0
"2020-03-12",,,,0
"2020-03-13",,,,0
"2020-03-14",,,,0
"2020-03-15","FS GEN2  DNM","red","Dad Hats",20
"2020-03-15","FS GEN2  DNM","Balloon","Dad Hats",20
"2020-03-15","FS GEN2  DNM","denim","Dad Hats",20
"2020-03-15","FS GEN2  DNM","Dad Hats","Dad Hats",20
"2020-03-16",,,,0
"2020-03-17",,,,0
"2020-03-18",,,,0
"2020-03-19",,,,0
"2020-03-20",,,,0
"2020-03-21",,,,0
"2020-03-22","BOLO Clarke Five Panel Cap","hat","5-Panel",27
"2020-03-22","BOLO Clarke Five Panel Cap","lfxnyc","5-Panel",27
"2020-03-22",,,,4.18
"2020-03-22","BOLO Clarke Five Panel Cap","floater","5-Panel",27
"2020-03-22","BOLO Clarke Five Panel Cap","Splash","5-Panel",27
"2020-03-22","BOLO Clarke Five Panel Cap","lonely","5-Panel",27
"2020-03-22","BOLO Clarke Five Panel Cap","5-Panel","5-Panel",27
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","top","Hoodie",46
"2020-03-23",,,,0
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","crop","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","sweat","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","women","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","Hoodie","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","CropTop Hoodie","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","sweats","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","sleeve","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","Crop Top","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","hood","Hoodie",46
"2020-03-23","Women’s “I CAN DO BAD BY MYSELF” Crop Hoodie","long","Hoodie",46
"2020-03-24",,,,0
"2020-03-25",,,,0
"2020-03-26",,,,0
"2020-03-27",,,,0
"2020-03-28",,,,0
"2020-03-29",,,,0
"2020-03-30",,,,0
"2020-03-31",,,,0
"2020-04-01",,,,0
"2020-04-02",,,,0
"2020-04-03",,,,0
"2020-04-04",,,,0
"2020-04-05",,,,0
"2020-04-06",,,,0
"2020-04-07",,,,0
"2020-04-08",,,,0
"2020-04-09",,,,0
"2020-04-10",,,,0
"2020-04-11",,,,0
"2020-04-12",,,,0
"2020-04-13",,,,0
"2020-04-14",,,,0
"2020-04-15",,,,0
"2020-04-16",,,,0
"2020-04-17",,,,0
"2020-04-18",,,,0
"2020-04-19",,,,0
"2020-04-20",,,,0
"2020-04-21",,,,0
"2020-04-22",,,,0
"2020-04-23",,,,0
"2020-04-24",,,,0
"2020-04-25",,,,0
"2020-04-26",,,,0
"2020-04-27",,,,0
"2020-04-28",,,,0
"2020-04-29","Trucker Cap","trucker","Snapback",20
"2020-04-29","Trucker Cap","mesh","Snapback",20
"2020-04-29","Trucker Cap","truck","Snapback",20
"2020-04-29","Trucker Cap","floater","Snapback",20
"2020-04-29","Trucker Cap","cap","Snapback",20
"2020-04-29","Trucker Cap","lonely","Snapback",20
"2020-04-29","LFxNYC Sticker Pack","Splash","Accessories",9
"2020-04-29","Trucker Cap","snap","Snapback",20
"2020-04-29","LFxNYC Sticker Pack","lonely","Accessories",9
"2020-04-29","Trucker Cap","hat","Snapback",20
"2020-04-29","LFxNYC Sticker Pack","Accessories","Accessories",9
"2020-04-29","Trucker Cap","snapback","Snapback",20
"2020-04-29","LFxNYC Sticker Pack","stickers","Accessories",9
"2020-04-29","LFxNYC Sticker Pack","floater","Accessories",9
"2020-04-29",,,,0
"2020-04-30",,,,0
"2020-05-01","√AllEviL Tee","t shirt","T-Shirt",28.72
"2020-05-01","√AllEviL Tee","tee","T-Shirt",28.72
"2020-05-01","We Take No L's Dad Hat","Dad Hats","Dad Hats",28.72
"2020-05-01",,,,0
"2020-05-01","We Take No L's Dad Hat","buckle","Dad Hats",28.72
"2020-05-01","√AllEviL Tee","t","T-Shirt",28.72
"2020-05-01","We Take No L's Dad Hat","hat","Dad Hats",28.72
"2020-05-01","We Take No L's Dad Hat","l","Dad Hats",28.72
"2020-05-01","We Take No L's Dad Hat","pink","Dad Hats",28.72
"2020-05-01","√AllEviL Tee","Graphic Tee","T-Shirt",28.72
"2020-05-01","OOOM Socks","Socks","Accessories",16.24
"2020-05-01","OOOM Socks","Accessories","Accessories",16.24
"2020-05-01","√AllEviL Tee","shirt","T-Shirt",28.72
"2020-05-01","√AllEviL Tee","Short-Sleeve","T-Shirt",28.72
"2020-05-01","We Take No L's Dad Hat","dad","Dad Hats",28.72
"2020-05-02",,,,0
"2020-05-03",,,,0
"2020-05-04","FS GEN2 BLK","black","Dad Hats",27.99
"2020-05-04","BOLO DOLO T","tee","T-Shirt",28
"2020-05-04","BOLO DOLO T","Short-Sleeve","T-Shirt",28
"2020-05-04","FS GEN2 BLK","Verishop","Dad Hats",27.99
"2020-05-04","BOLO DOLO T","top","T-Shirt",28
"2020-05-04","BOLO DOLO T","T-shirt","T-Shirt",28
"2020-05-04","FS GEN2 BLK","Balloon","Dad Hats",27.99
"2020-05-04","FS GEN2 BLK","red","Dad Hats",27.99
"2020-05-04",,,,0
"2020-05-04","BOLO DOLO T","shirt","T-Shirt",28
"2020-05-04","FS GEN2 BLK","Dad Hats","Dad Hats",27.99
"2020-05-05",,,,0
"2020-05-06",,,,0
"2020-05-07",,,,0
"2020-05-08",,,,0
"2020-05-09",,,,0
"2020-05-10",,,,0
"2020-05-11",,,,0
"2020-05-12",,,,0
"2020-05-13",,,,0
"2020-05-14",,,,0
"2020-05-15","Flight","balloon","All Over Prints",20.6
"2020-05-15","Flight","lonely","All Over Prints",20.6
"2020-05-15","OOOM Socks","Socks","Accessories",-16.24
"2020-05-15","Flight","lonely floater","All Over Prints",20.6
"2020-05-15","Flight","Accessories","All Over Prints",20.6
"2020-05-15","Flight","floater","All Over Prints",20.6
"2020-05-15","Flight","Top Spring Products","All Over Prints",20.6
"2020-05-15","OOOM Socks","Accessories","Accessories",-16.24
"2020-05-15","Flight","Socks","All Over Prints",20.6
"2020-05-16",,,,0
"2020-05-17",,,,0
"2020-05-18",,,,0
"2020-05-19",,,,0
"2020-05-20",,,,0
"2020-05-21",,,,0
"2020-05-22",,,,0
"2020-05-23",,,,0
"2020-05-24",,,,0
"2020-05-25","World Peace LTD Face Mask","accessories","Face Covering",18
"2020-05-25",,,,9.63
"2020-05-25","World Peace LTD Face Mask","face-mask","Face Covering",18
"2020-05-25","World Peace LTD Flowy  Crop Top Tee",,,30.5
"2020-05-25","World Peace LTD Long sleeve t-shirt",,,55
"2020-05-26","Float Old School Bucket Hat","float","Hat",33
"2020-05-26","Red Forgotten Secret Face Mask","face","Face Masks",18
"2020-05-26","Red Forgotten Secret Face Mask","red","Face Masks",18
"2020-05-26","Float Old School Bucket Hat","bucket","Hat",33
"2020-05-26","Float Old School Bucket Hat","balloon","Hat",33
"2020-05-26","Float Old School Bucket Hat","har","Hat",33
"2020-05-26","Red Forgotten Secret Face Mask","masks","Face Masks",18
"2020-05-26","Float Old School Bucket Hat","hat","Hat",33
"2020-05-26","World Peace Unisex Tank Top",,,31.5
"2020-05-26","Float Old School Bucket Hat","Verishop","Hat",33
"2020-05-26","Red Forgotten Secret Face Mask","face-mask","Face Masks",18
"2020-05-26",,,,12.18
"2020-05-26","Red Forgotten Secret Face Mask","facemaks","Face Masks",18
"2020-05-26","Red Forgotten Secret Face Mask","accessories","Face Masks",18
"2020-05-26","World Peace LTD Flowy  Crop Top Tee",,,33.05
"2020-05-27",,,,0
"2020-05-27","World Peace Dad hat",,,25
"2020-05-28",,,,0
"2020-05-29","World Peace LTD Long sleeve t-shirt",,,55
"2020-05-29",,,,3.99
"2020-05-30","World Peace LTD Flowy  Crop Top Tee",,,25.93
"2020-05-30",,,,7
"2020-05-30","LMNT Sweatshirt",,"Sweatshirt",18.69
"2020-05-31","Cuffed Beanie","beanies",,54
"2020-05-31",,,,0
"2020-05-31","Cuffed Beanie","hat",,54
"2020-05-31","Cuffed Beanie","cuff",,54
"2020-05-31","Cuffed Beanie","beanie",,54
"2020-06-01","Splash Summer Festival Floater GEN1 Fanny Pack🎈","bag","Fanny Pack",40
"2020-06-01","Splash Summer Festival Floater GEN1 Fanny Pack🎈","fanny","Fanny Pack",40
"2020-06-01","Splash Summer Festival Floater GEN1 Fanny Pack🎈","Splash","Fanny Pack",40
"2020-06-01","Splash Summer Festival Floater GEN1 Fanny Pack🎈","floater","Fanny Pack",40
"2020-06-01","Splash Summer Festival Floater GEN1 Fanny Pack🎈","fanny pack","Fanny Pack",40
"2020-06-01","Splash Summer Festival Floater GEN1 Fanny Pack🎈","pockets","Fanny Pack",40
"2020-06-02",,,,0
"2020-06-03",,,,0
"2020-06-04","World Peace Dad hat",,,25
"2020-06-04",,,,4.46
"2020-06-05",,,,0
"2020-06-06","World Peace Dad hat",,,25
"2020-06-06",,,,3.99
"2020-06-07","World Peace Dad hat",,,27.1
"2020-06-07",,,,4.26
"2020-06-08","We Take No L's Dad Hat","dad","Dad Hats",26.5
"2020-06-08","World Peace Dad hat",,,27.1
"2020-06-08","We Take No L's Dad Hat","pink","Dad Hats",26.5
"2020-06-08","We Take No L's Dad Hat","hat","Dad Hats",26.5
"2020-06-08","We Take No L's Dad Hat","buckle","Dad Hats",26.5
"2020-06-08","We Take No L's Dad Hat","l","Dad Hats",26.5
"2020-06-08","We Take No L's Dad Hat","Dad Hats","Dad Hats",26.5
"2020-06-08","World Peace LTD Visor",,,31.43
"2020-06-08",,,,8.25
"2020-06-09",,,,0
"2020-06-10",,,,0
"2020-06-11","World Peace LTD Visor",,,31.43
"2020-06-11",,,,4.26
"2020-06-12","We Take No L's Dad Hat","l","Dad Hats",22.53
"2020-06-12","Trucker Cap","lonely","Snapback",17
"2020-06-12","Trucker Cap","mesh","Snapback",17
"2020-06-12","We Take No L's Dad Hat","buckle","Dad Hats",22.53
"2020-06-12","Trucker Cap","trucker","Snapback",17
"2020-06-12","BOLO DOLO T","shirt","T-Shirt",23.8
"2020-06-12","We Take No L's Dad Hat","Dad Hats","Dad Hats",22.53
"2020-06-12","Trucker Cap","cap","Snapback",17
"2020-06-12","Trucker Cap","truck","Snapback",17
"2020-06-12","Trucker Cap","floater","Snapback",17
"2020-06-12","Trucker Cap","snap","Snapback",17
"2020-06-12","Trucker Cap","snapback","Snapback",17
"2020-06-12","BOLO DOLO T","T-shirt","T-Shirt",23.8
"2020-06-12","Trucker Cap","hat","Snapback",17
"2020-06-12",,,,10.48
"2020-06-12","We Take No L's Dad Hat","dad","Dad Hats",22.53
